price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
82000.0,37.0,-34.6045547,-58.3802473,San Nicolás
215000.0,43.0,-34.591193355,-58.3936256476,Recoleta
105000.0,50.0,-34.6057129,-58.4308693,Parque Centenario
85500.0,41.0,-34.616222,-58.39345,Balvanera
90000.0,34.0,-34.5688102,-58.4576087,Belgrano
189000.0,76.0,-34.5920907,-58.4055977,Recoleta
115000.0,65.0,-34.607684,-58.399239,Once
72000.0,36.0,,,
87500.0,42.0,-34.63912,-58.521075,Liniers
330000.0,65.0,-34.5607738,-58.4606282,Nuñez
290000.0,97.0,-34.5845607,-58.4167391,Palermo
170000.0,47.0,-34.5888413,-58.3849987,Recoleta
135000.0,78.0,-34.5818298,-58.4720836,Villa Urquiza
106020.54,39.0,-34.6204532,-58.4029587,Congreso
88986.22,42.0,-34.6321116,-58.3703982,Barracas
115000.0,54.0,-34.631467,-58.416577,Boedo
95000.0,37.0,-34.5582269,-58.4583569,Belgrano
185000.0,86.0,-34.596979,-58.40663,Recoleta
67000.0,36.0,-34.6152197,-58.4983578,Monte Castro
93000.0,53.0,-34.641047,-58.431323,Parque Chacabuco
150000.0,56.0,-34.5784942,-58.4345008,Palermo
82000.0,31.0,-34.583758,-58.434155,Palermo
139000.0,70.0,-34.607924,-58.374815,Centro / Microcentro
118974.0,49.0,-34.6244303,-58.3741828,San Telmo
225000.0,76.0,-34.563121,-58.468037,Belgrano
290000.0,100.0,-34.6048035431,-58.3779693438,Barrio Norte
129000.0,60.0,-34.5623519501,-58.4687782122,Coghlan
89500.0,38.0,-34.577985,-58.428099,Palermo
122000.0,80.0,-34.61382,-58.494344,Villa del Parque
89000.0,42.0,-34.647382,-58.4772734,Parque Avellaneda
125000.0,58.0,-34.605749,-58.488293,Villa del Parque
98577.0,41.0,-34.5688712,-58.4884216,Villa Urquiza
133000.0,75.0,-34.6073418,-58.3907693,San Nicolás
99000.0,42.0,-34.5993371549,-58.485000192,Villa Devoto
110000.0,48.0,-34.5942724,-58.4949974,Villa Pueyrredón
102500.0,42.0,-34.5997314,-58.4427098,Villa Crespo
118000.0,40.0,-34.597144,-58.379851,Centro / Microcentro
142067.0,48.0,-34.632079,-58.3703766,Barracas
125000.0,60.0,-34.5812589,-58.4563141,Colegiales
130000.0,53.0,-34.6404629,-58.5290105,Floresta
79416.75,34.0,-34.6177615,-58.383662,Monserrat
189000.0,78.0,-34.5895459,-58.3973636,Recoleta
313000.0,92.0,-34.597769,-58.42644,Villa Crespo
174900.0,72.0,-34.624212,-58.404307,San Cristobal
145000.0,40.0,-34.5814957,-58.4484175,Colegiales
109990.0,69.0,-34.612796,-58.406968,Balvanera
179000.0,100.0,-34.617321,-58.439614,Caballito
125000.0,43.0,-34.606305,-58.431656,Villa Crespo
166394.0,55.0,-34.5731507,-58.482362,Villa Urquiza
91500.0,48.0,,,
133000.0,35.0,-34.549608,-58.474142,Nuñez
170000.0,74.0,-34.5992343801,-58.3860588202,Centro / Microcentro
57900.0,65.0,-34.645224,-58.436024,Parque Chacabuco
79000.0,38.0,-34.609387,-58.441622,Caballito
215000.0,50.0,-34.5617098,-58.4434293,Belgrano
198000.0,73.0,-34.5764801,-58.4944286,Villa Urquiza
170000.0,68.0,-34.6208009427,-58.4365968034,Caballito
139000.0,74.0,-34.602209,-58.399969,Balvanera
170000.0,40.0,-34.5432969,-58.46141,Nuñez
100000.0,53.0,-34.5985571,-58.3840818,Retiro
72000.0,62.0,-34.631599,-58.362898,Boca
117600.0,42.0,-34.5517599934,-58.491019798,Saavedra
126000.0,50.0,-34.59770557,-58.4166613563,Palermo
150000.0,60.0,-34.5577461,-58.4830254,Villa Urquiza
93500.0,61.0,-34.625357,-58.3666195,Boca
252000.0,100.0,-34.5776851,-58.4243307,Palermo
85500.0,34.0,-34.6496586,-58.4606052,Flores
69920.0,33.0,-34.5972556,-58.4454984,Villa Crespo
98000.0,57.0,-34.599709,-58.469431,Paternal
101244.0,31.0,-34.562909,-58.465303,Belgrano
176282.37,69.0,-34.5538467,-58.4920942,Saavedra
97000.0,34.0,-34.5971308,-58.4417361,Villa Crespo
180000.0,64.0,-34.5773229,-58.4240065,Palermo
87000.0,34.0,-34.60746,-58.43891555,Parque Centenario
89000.0,37.0,-34.6182578,-58.4279297,Almagro
259000.0,85.0,-34.5719003943,-58.4744939153,Villa Urquiza
145745.36,47.0,-34.6321116,-58.3703982,Barracas
232000.0,93.0,-34.5959115,-58.3920496,Recoleta
130000.0,42.0,-34.563497,-58.465215,Belgrano
149000.0,75.0,-34.616592,-58.386776,Monserrat
180000.0,57.0,-34.5546255,-58.4559584,Nuñez
82000.0,38.0,-34.604495,-58.45602,Villa Crespo
99875.0,44.0,-34.6063416,-58.4464868,Caballito
85000.0,46.0,-34.625227,-58.457758,Flores
95000.0,48.0,-34.552185,-58.485683,Saavedra
134000.0,40.0,,,Belgrano
99000.0,42.0,-34.56293,-58.456739,Belgrano
178000.0,64.0,-34.5632252422,-58.4491468686,Belgrano
225390.0,58.0,-34.639636,-58.507959,Villa Luro
115000.0,31.0,-34.5632047,-58.4513922,Belgrano
69670.0,33.0,-34.6212158,-58.4035735,San Cristobal
75000.0,40.0,,,
110000.0,40.0,-34.5693357,-58.485331,Villa Urquiza
165000.0,63.0,-34.6275935,-58.4396836,Caballito
180000.0,63.0,-34.623771,-58.440083,Caballito
148000.0,64.0,-34.5961219,-58.4255006,Palermo
368000.0,70.0,-34.59947,-58.364042,Puerto Madero
102458.0,45.0,-34.593335,-58.442214,Villa Crespo
230000.0,76.0,-34.569682,-58.4557581,Belgrano
88000.0,42.0,-34.6003888,-58.4307536,Villa Crespo
100000.0,73.0,-34.6946641,-58.4676446,Villa Lugano
144000.0,69.0,-34.6154117,-58.4754707,Villa Santa Rita
78500.0,35.0,-34.60315215,-58.4092647,Abasto
173350.0,36.0,-34.590836,-58.389015,Recoleta
165000.0,47.0,-34.600917,-58.442108,Villa Crespo
122000.0,44.0,-34.6206226,-58.3684327,San Telmo
149000.0,80.0,-34.6116145,-58.4056064,Balvanera
120000.0,55.0,-34.616004,-58.470506,Villa General Mitre
145000.0,58.0,,,Floresta
76000.0,34.0,-34.6177615,-58.383662,Monserrat
83000.0,35.0,-34.6027644,-58.4360764,Villa Crespo
112400.0,43.0,-34.6077796,-58.4687339,Paternal
200000.0,68.0,-34.60662,-58.4304928,Almagro
106630.0,46.0,-34.6008099,-58.4109401,Almagro
125000.0,46.0,-34.5991285,-58.4449945,Villa Crespo
139500.0,55.0,-34.5940489212,-58.4437891643,Villa Crespo
190000.0,61.0,-34.5714065,-58.481306,Villa Urquiza
73000.0,42.0,-34.637913,-58.48546,Velez Sarsfield
130000.0,60.0,-34.5763528162,-58.4415270386,Palermo
120000.0,55.0,-34.5971598,-58.425678,Almagro
61000.0,36.0,-34.6006145,-58.4176768,Almagro
109489.0,43.0,-34.6212158,-58.4035735,San Cristobal
240000.0,82.0,-34.543593,-58.463359,Nuñez
205200.0,48.0,-34.613199,-58.44123,Caballito
290000.0,77.0,-34.5392019,-58.4649179508,Nuñez
110000.0,46.0,-34.637375,-58.4989178,Villa Luro
140000.0,40.0,-34.603478,-58.517055,Villa Devoto
111400.0,33.0,-34.586418,-58.504636,Villa Pueyrredón
159000.0,76.0,-34.6012812,-58.379607,Retiro
129500.0,48.0,-34.6274952,-58.4392333,Flores
105042.68,45.0,-34.5977228,-58.4304234,Villa Crespo
90500.0,42.0,-34.6582101,-58.5109039,Mataderos
114000.0,47.0,-34.6429726,-58.3737295,Barracas
101185.0,37.0,,,Villa Urquiza
66600.0,35.0,-34.63099,-58.4201892,Boedo
196500.0,66.0,-34.595328,-58.441536,Villa Crespo
169000.0,49.0,-34.597769,-58.42644,Villa Crespo
98000.0,52.0,-34.644323,-58.493925,Parque Avellaneda
105000.0,47.0,-34.57174,-58.475877,Villa Urquiza
106000.0,34.0,-34.5859299,-58.4404055,Palermo
180000.0,49.0,-34.5962592253,-58.3741856989,Retiro
92000.0,53.0,-34.569588,-58.451257,Belgrano
92000.0,36.0,-34.5742364,-58.4882788,Villa Urquiza
259000.0,94.0,-34.6036844,-58.3815591,Barrio Norte
265000.0,73.0,-34.586921,-58.4187803,Palermo
138000.0,66.0,-34.601017,-58.4313746,Villa Crespo
70000.0,38.0,-34.609502,-58.411796,Balvanera
250000.0,72.0,-34.5596631,-58.4623963,Belgrano
231495.0,62.0,-34.6153103,-58.3619834,Puerto Madero
105625.0,38.0,-34.6277787,-58.4324062,Caballito
266761.37,81.0,-34.56822,-58.458337,Belgrano
89412.0,36.0,-34.5546524,-58.4936437,Saavedra
80107.33,35.0,-34.626394,-58.4594467,Flores
178000.0,72.0,-34.5543389,-58.4603122,Belgrano
84622.02,40.0,-34.628026,-58.360072,Boca
96471.0,36.0,-34.5538467,-58.4920942,Saavedra
99500.0,63.0,-34.6087573,-58.4298324,Almagro
68000.0,35.0,-34.61607,-58.43392,Flores
99000.0,35.0,-34.542957,-58.46235,Nuñez
170000.0,69.0,-34.5936432,-58.4034955,Barrio Norte
150000.0,65.0,-34.620947,-58.449528,Caballito
165000.0,62.0,-34.59793,-58.3882455,Barrio Norte
81500.0,35.0,-34.6047969,-58.454126,Villa Crespo
120000.0,36.0,-34.5600393,-58.4667932,Belgrano
105000.0,45.0,,,Las Cañitas
210000.0,57.0,-34.563779,-58.450937,Belgrano
60000.0,56.0,-34.6848640466,-58.4611011534,Villa Lugano
260000.0,65.0,-34.5963548,-58.4091008,Barrio Norte
184300.0,97.0,-34.61973,-58.400558,San Cristobal
100000.0,42.0,-34.597605,-58.444272,Villa Crespo
154000.0,41.0,-34.5542681,-58.4576474,Nuñez
135000.0,68.0,-34.598243,-58.498828,Villa del Parque
162000.0,72.0,-34.6036844,-58.3815591,Congreso
135000.0,54.0,-34.6087654,-58.4390479,Parque Centenario
195000.0,99.0,-34.589945,-58.422418,Palermo
79500.0,36.0,-34.6053211,-58.4740494,Villa del Parque
248000.0,96.0,-34.5591487,-58.4562072,Belgrano
65000.0,33.0,-34.6360226,-58.3581979,Boca
69000.0,32.0,-34.613661,-58.385339,Monserrat
40842.9,34.0,-34.6076122891,-58.4401524326,Parque Centenario
180000.0,58.0,-34.6139909,-58.5251083,Villa Devoto
120000.0,40.0,-34.5835498,-58.427017,Palermo
114500.0,52.0,-34.5545189,-58.4854197,Saavedra
100000.0,33.0,-34.5849069,-58.4430006,Palermo
165000.0,75.0,-34.6332853,-58.3620255,Boca
168000.0,76.0,-34.5642911,-58.4562083,Belgrano
85000.0,56.0,-34.632184,-58.408535,Parque Patricios
149000.0,79.0,-34.6344407,-58.4747469,Floresta
110000.0,50.0,-34.6120144,-58.398354,Congreso
120000.0,50.0,-34.5613457644,-58.4736812401,Belgrano
290000.0,79.0,-34.5768402,-58.4221209,Palermo
120000.0,54.0,-34.6276019,-58.5043329,Villa Luro
74000.0,37.0,-34.555328,-58.494451,Saavedra
112465.96,39.0,-34.574589,-58.455591,Colegiales
168000.0,64.0,-34.598701,-58.429799,Villa Crespo
180000.0,70.0,-34.5475074,-58.4842066,Saavedra
140000.0,78.0,-34.604141,-58.4102441,Almagro
165800.0,60.0,-34.5848,-58.441966,Palermo
75000.0,38.0,-34.6152061,-58.4983692,Monte Castro
250000.0,82.0,-34.5911669,-58.3984045,Recoleta
159000.0,56.0,-34.601051,-58.412161,Abasto
135000.0,50.0,-34.613167,-58.414597,Almagro
93000.0,42.0,-34.634099,-58.375622,Barracas
117000.0,91.0,-34.6110095,-58.4006314,Congreso
89000.0,56.0,-34.613579,-58.3720875,San Telmo
94000.0,38.0,-34.553292,-58.457291,Belgrano
92860.0,44.0,-34.570083,-58.476073,Villa Urquiza
290000.0,50.0,-34.5696558,-58.4329632,Las Cañitas
138000.0,86.0,-34.6021965,-58.3976573,Balvanera
116996.0,49.0,,,San Telmo
140000.0,78.0,-34.6086216494,-58.4194307376,Almagro
64500.0,33.0,-34.6157627423,-58.5007833163,Villa Devoto
260000.0,100.0,-34.6022466,-58.4301607,Almagro
119000.0,37.0,-34.5994116372,-58.4851988587,Villa Devoto
137000.0,46.0,-34.6082575,-58.4852234,Villa del Parque
129000.0,70.0,-34.600133,-58.374696,Centro / Microcentro
158000.0,72.0,-34.6010624,-58.4376694,Villa Crespo
96000.0,35.0,-34.556809,-58.457834,Belgrano
89500.0,34.0,-34.616703,-58.4570045,Caballito
105000.0,39.0,-34.5957503,-58.3814548,Retiro
153700.0,48.0,-34.597769,-58.42644,Villa Crespo
206675.0,55.0,-34.6132205,-58.4412194,Caballito
78000.0,33.0,-34.6032772,-58.4280128,Almagro
89000.0,58.0,-34.6353314,-58.3607084,Boca
180000.0,90.0,-34.6325443,-58.4538717,Flores
117000.0,52.0,-34.6116276934,-58.4155312677,Almagro
125017.42,31.0,-34.570884,-58.4886936,Villa Urquiza
108000.0,37.0,-34.589711,-58.393643,Recoleta
134000.0,82.0,-34.640305,-58.522947,Liniers
225000.0,73.0,-34.5507282,-58.465326,Nuñez
214000.0,83.0,-34.556375,-58.468466,Nuñez
175000.0,90.0,-34.5732041293,-58.4825707884,Villa Urquiza
110000.0,39.0,-34.589376,-58.419041,Palermo
110000.0,43.0,-34.6145577,-58.4038018,Balvanera
68000.0,36.0,-34.5574934,-58.4740705,Coghlan
166000.0,51.0,-34.5865453,-58.4105558,Barrio Norte
158000.0,58.0,-34.563251,-58.461207,Belgrano
245000.0,47.0,-34.617465,-58.361767,Puerto Madero
140000.0,75.0,-34.5513172382,-58.4893517227,Saavedra
67138.0,31.0,-34.6212158,-58.4035735,San Cristobal
80000.0,35.0,-34.5907002936,-58.4193201484,Palermo
165000.0,65.0,-34.620901,-58.44387,Caballito
172000.0,32.0,-34.5638911,-58.4454154,Belgrano
118400.0,69.0,-34.638352,-58.413797,Parque Patricios
125000.0,47.0,,,Palermo
132000.0,47.0,-34.5656582,-58.4652041,Villa Urquiza
84500.0,46.0,-34.60357429,-58.4075603452,Once
148000.0,83.0,-34.592985,-58.44606,Villa Crespo
78000.0,35.0,-34.5843603,-58.453461,Chacarita
64940.87,37.0,-34.6200259,-58.4092105,Boedo
113000.0,44.0,-34.6087781,-58.4309507,Almagro
48537.94,52.0,-34.5952199443,-58.3904300809,Recoleta
165000.0,42.0,-34.5648243,-58.4390592,Belgrano
73000.0,36.0,-34.6057838,-58.459192,Caballito
98000.0,52.0,-34.637834,-58.503098,Villa Luro
70000.0,42.0,-34.631054,-58.504558,Villa Luro
58000.0,50.0,,,
89900.0,48.0,-34.602826,-58.3682693,Balvanera
249000.0,60.0,-34.5784951,-58.4375603,Palermo
106454.95,32.0,-34.570884,-58.4886936,Villa Urquiza
142654.19,42.0,-34.59585,-58.440675,Villa Crespo
89000.0,31.0,-34.5586136,-58.4460439,Belgrano
155000.0,43.0,-34.6354230552,-58.3642364336,Boca
135000.0,35.0,-34.5681247,-58.4779329,Villa Urquiza
85000.0,47.0,-34.6030578,-58.3915939,San Nicolás
210000.0,93.0,-34.5888921828,-58.4075992892,Recoleta
84313.0,38.0,-34.6008099,-58.4109401,Almagro
76000.0,40.0,-34.628264,-58.436236,Caballito
295000.0,91.0,-34.5841775,-58.4191918,Palermo
90000.0,48.0,-34.591884,-58.439262,Villa Crespo
99000.0,44.0,-34.561036,-58.465955,Belgrano
98000.0,40.0,-34.5864460547,-58.4042301108,Barrio Norte
83790.43,33.0,-34.6233199695,-58.3974607122,Monserrat
79000.0,39.0,-34.583457,-58.450063,Chacarita
90600.0,43.0,-34.6582271,-58.5109507,Mataderos
86200.0,38.0,-34.6161132,-58.4110941,Balvanera
75900.0,41.0,-34.597773,-58.448669,Villa Crespo
133000.0,75.0,-34.6073418,-58.3907693,Balvanera
250000.0,89.0,-34.5895459,-58.3973636,Recoleta
105000.0,53.0,-34.624943,-58.416152,Almagro
96135.0,37.0,-34.5945746,-58.4296409,Palermo
108962.0,46.0,-34.6244301,-58.3741828,San Telmo
145000.0,54.0,-34.602215,-58.436474,Villa Crespo
119900.0,41.0,-34.553048,-58.474045,Nuñez
172000.0,77.0,-34.6433814,-58.503667,Villa Luro
130000.0,90.0,-34.6071483846,-58.3950737908,Congreso
205000.0,37.0,-34.5951698271,-58.3900615127,Recoleta
233000.0,82.0,-34.5985537,-58.3973457,Barrio Norte
115000.0,42.0,-34.602694,-58.427846,Almagro
72500.0,37.0,-34.6830375,-58.3960241,San Nicolás
75000.0,40.0,,,Tribunales
149000.0,75.0,-34.6186,-58.3781,San Telmo
220000.0,100.0,-34.5393347,-58.4660263,Nuñez
120000.0,52.0,-34.60613,-58.4741353,Villa General Mitre
105000.0,67.0,-34.633471,-58.361686,Boca
98400.0,41.0,-34.597255,-58.447667,Villa Crespo
144000.0,73.0,-34.5746086,-58.5013599,Villa Pueyrredón
107000.0,44.0,-34.582397,-58.422568,Palermo
213850.0,92.0,-34.5571834,-58.4808592,Saavedra
109700.0,36.0,-34.597769,-58.42644,Villa Crespo
150000.0,52.0,-34.5536629526,-58.4555330697,Belgrano
67500.0,41.0,-34.6178424,-58.414139,Almagro
73000.0,31.0,-34.6227163,-58.3915063,Congreso
285000.0,90.0,-34.5894171,-58.4018627,Barrio Norte
120000.0,36.0,-34.567711,-58.4328,Palermo
85000.0,37.0,-34.5590314,-58.456366,Belgrano
220000.0,50.0,-34.5834561,-58.4280968,Palermo
267000.0,52.0,-34.5776851,-58.4243307,Palermo
72000.0,31.0,-34.6173396,-58.4493817,Caballito
179000.0,69.0,-34.5405219193,-58.4675968952,Nuñez
175000.0,94.0,-34.601977,-58.432479,Villa Crespo
115000.0,35.0,-34.566256,-58.482418,Villa Urquiza
79000.0,37.0,-34.571497,-58.44395,Belgrano
220000.0,79.0,-34.562147,-58.484806,Villa Urquiza
155000.0,98.0,-34.6087587,-58.4044547,Once
99445.0,45.0,-34.593335,-58.442214,Villa Crespo
365000.0,76.0,-34.5638912,-58.4454157,Belgrano
136000.0,42.0,-34.587475,-58.398707,Barrio Norte
135000.0,35.0,,,Palermo
87000.0,54.0,-34.601692,-58.372539,Centro / Microcentro
110000.0,31.0,-34.5756791994,-58.4305388774,Palermo
338900.0,96.0,-34.597769,-58.42644,Villa Crespo
115000.0,50.0,-34.5590677,-58.4444804,Belgrano
112781.45,50.0,-34.6177615,-58.383662,Balvanera
205000.0,68.0,-34.552083,-58.476375,Nuñez
76000.0,34.0,,,Floresta
180000.0,90.0,-34.609052,-58.4400304,Caballito
87600.0,50.0,-34.61747,-58.418382,Almagro
85000.0,55.0,-34.6371322,-58.4055961,Once
144196.0,59.0,-34.6209278,-58.4458736,Caballito
155000.0,79.0,-34.6103048,-58.4081857,Almagro
79000.0,45.0,-34.6508555,-58.5151685,Liniers
98000.0,46.0,-34.6094731,-58.4803833,Paternal
398414.95,96.0,-34.56822,-58.458337,Belgrano
115000.0,42.0,-34.575693,-58.422512,Palermo
125000.0,45.0,-34.6076685,-58.449767,Paternal
62000.0,31.0,-34.6007058,-58.3895931,Recoleta
255500.0,85.0,-34.5427503,-58.4601452,Nuñez
330000.0,60.0,-34.6040432,-58.3635071,Puerto Madero
138000.0,60.0,-34.555938,-58.477285,Saavedra
249000.0,86.0,-34.5587987,-58.4645989,Belgrano
95000.0,38.0,-34.5695975,-58.4904251,Villa Urquiza
58333.0,35.0,-34.6186349,-58.478887,Flores
125000.0,47.0,-34.6066456757,-58.4490806646,Villa Crespo
127400.0,37.0,-34.62818,-58.429483,Caballito
135935.0,47.0,-34.5941112,-58.4410557,Villa Crespo
168000.0,60.0,-34.6209368,-58.4446544,Caballito
101000.0,49.0,-34.6177615,-58.383662,Centro / Microcentro
270000.0,94.0,-34.631518,-58.376436,Barracas
60000.0,54.0,-34.633349,-58.358281,Boca
165000.0,73.0,-34.6075585,-58.499773,Villa del Parque
131867.98,49.0,-34.5403345,-58.4734852,Nuñez
290701.49,63.0,,,Boedo
171593.0,57.0,-34.612287,-58.422895,Almagro
119800.0,47.0,-34.5469102,-58.47859,Saavedra
136900.0,58.0,-34.578811,-58.456535,Colegiales
123000.0,51.0,-34.5421771,-58.4766418,Saavedra
166300.0,56.0,-34.5719003943,-58.4744939153,Villa Urquiza
82000.0,31.0,-34.6261244,-58.3859524,Constitución
67000.0,33.0,-34.5974744,-58.4871867,Villa del Parque
160000.0,52.0,,,Belgrano
118000.0,52.0,-34.5966426,-58.4349834,Villa Crespo
75000.0,41.0,-34.6103909378,-58.3910482884,Congreso
148000.0,55.0,-34.577168,-58.538654,Villa Devoto
225000.0,99.0,-34.553195,-58.456167,Belgrano
126737.96,50.0,-34.6265067739,-58.4251654936,Boedo
94000.0,47.0,-34.54384,-58.480901,Nuñez
135000.0,73.0,-34.6320559051,-58.4708167619,Flores
83500.0,33.0,-34.6371994,-58.4391556,Caballito
125000.0,75.0,-34.6303785,-58.4683497,Flores
127000.0,41.0,-34.5620844,-58.4566864,Belgrano
175000.0,67.0,-34.6442699,-58.5025351,Villa Luro
100000.0,40.0,-34.596759,-58.379846,Retiro
42900.0,37.0,-34.6186125,-58.4633363,Flores
320000.0,58.0,-34.5785999,-58.410066,Palermo
150000.0,67.0,,,
68000.0,38.0,-34.6049303,-58.4067975,Balvanera
112000.0,44.0,-34.5505304539,-58.4970536653,Saavedra
169000.0,60.0,-34.5770261,-58.4840109,Villa del Parque
117000.0,55.0,-34.6084291073,-58.4012107535,Congreso
105000.0,45.0,-34.5719303,-58.4838642,Villa Urquiza
99696.0,33.0,-34.5687846,-58.4768939,Villa Urquiza
175000.0,42.0,-34.5828954116,-58.4207549159,Palermo
180000.0,63.0,-34.5446865,-58.4659096,Saavedra
155000.0,73.0,-34.62754,-58.430979,Caballito
152000.0,82.0,-34.6075261771,-58.5118789309,Villa Devoto
254000.0,92.0,-34.5495227,-58.4692294,Nuñez
330000.0,65.0,-34.5607742,-58.4606278,Nuñez
94923.0,33.0,-34.5981394,-58.486145,Villa del Parque
115000.0,34.0,-34.5756331,-58.4363043,Palermo
237000.0,100.0,-34.5619726,-58.463709,Belgrano
239000.0,87.0,-34.6405489,-58.5299296,Caballito
175000.0,63.0,-34.5496870424,-58.467528104,Nuñez
92000.0,35.0,-34.574284,-58.48177,Villa Urquiza
120000.0,50.0,-34.6009149,-58.4050038,Once
230000.0,90.0,-34.6289962,-58.4587265,Flores
103000.0,59.0,-34.6036844,-58.3815591,Congreso
118000.0,40.0,-34.596822,-58.4129729,Palermo
99108.03,41.0,-34.6052587,-58.4555204,Caballito
197000.0,78.0,-34.6208623412,-58.4548664796,Caballito
84000.0,35.0,-34.5504713308,-58.4668325353,Nuñez
240000.0,56.0,-34.581244,-58.442786,Palermo
112000.0,75.0,-34.6092776,-58.4059185,Once
320000.0,90.0,-34.59083,-58.407902,Palermo
176000.0,61.0,-34.5574837,-58.4806697,Saavedra
118000.0,38.0,-34.6044977,-58.4243713,Almagro
123000.0,68.0,-34.612127,-58.428647,Almagro
79395.0,46.0,-34.63093,-58.468101,Flores
295000.0,60.0,-34.6182685716,-58.3613907159,Puerto Madero
89000.0,48.0,-34.6429808,-58.4943971,Villa Luro
94000.0,37.0,-34.6208255,-58.4293098,Caballito
115000.0,38.0,-34.5903724,-58.4314768,Palermo
170000.0,65.0,-34.5788631,-58.4907625,Villa Urquiza
73800.0,41.0,-34.597255,-58.447667,Villa Crespo
104816.96,33.0,-34.5730996,-58.4389143,Palermo
115000.0,55.0,-34.637039,-58.472886,Floresta
175000.0,56.0,-34.55729,-58.450212,Belgrano
89900.0,31.0,-34.6018927328,-58.4327067207,Villa Crespo
80000.0,32.0,-34.5644796,-58.4722969,Coghlan
139000.0,90.0,-34.6467533,-58.4994608,Mataderos
340000.0,100.0,-34.5516347,-58.4824993,Saavedra
108000.0,45.0,-34.6047969,-58.454126,Villa Crespo
95000.0,64.0,-34.642333,-58.373266,Barracas
290000.0,73.0,-34.5821239628,-58.4267797891,Palermo
71500.0,35.0,-34.6082699,-58.4423974,Caballito
116929.0,34.0,-34.5777784,-58.4351583,Palermo
95000.0,42.0,-34.5570206,-58.4458093,Belgrano
98000.0,45.0,-34.594729,-58.404908,Barrio Norte
93000.0,42.0,-34.565454,-58.47375,Coghlan
100000.0,49.0,-34.566969,-58.478875,Villa Urquiza
128500.0,45.0,-34.6097224,-58.430979,Caballito
95000.0,51.0,-34.601024,-58.390883,San Nicolás
140000.0,90.0,-34.6068792,-58.4088284,Once
91189.0,31.0,-34.6014487472,-58.3971252862,Barrio Norte
285000.0,80.0,-34.6037137392,-58.3815808896,Palermo
78000.0,39.0,-34.590091,-58.3711168,San Nicolás
365000.0,100.0,-34.5962869,-58.3760423,Retiro
93000.0,38.0,-34.5820865,-58.4506784,Colegiales
195000.0,84.0,-34.604318,-58.50827,Villa Devoto
145000.0,98.0,-34.621483,-58.390128,San Cristobal
62481.09,60.0,-34.665052,-58.443081,Villa Soldati
165000.0,45.0,-34.610796,-58.380515,Monserrat
181000.0,85.0,-34.5735686461,-58.4384177187,Belgrano
79500.0,49.0,-34.632719,-58.475386,Floresta
150000.0,65.0,-34.6019437,-58.4095732,Almagro
89500.0,40.0,-34.6202466,-58.4165902,Almagro
75635.0,33.0,-34.6230444207,-58.3974440676,Boedo
156991.96,56.0,-34.6289478818,-58.4680768001,Flores
74000.0,32.0,,,
185000.0,66.0,-34.5665883987,-58.4516240558,Belgrano
140000.0,59.0,-34.577324,-58.471314,Villa Urquiza
78000.0,56.0,-34.631163,-58.362063,Boca
105000.0,48.0,-34.5769911,-58.4514747,Colegiales
149500.0,67.0,-34.616445,-58.374543,San Telmo
164000.0,56.0,-34.557199,-58.480847,Saavedra
130000.0,75.0,-34.6448698,-58.4083774,Balvanera
105000.0,38.0,-34.5776682268,-58.4326811349,Palermo
120000.0,33.0,-34.597205,-58.417149,Puerto Madero
81900.0,37.0,-34.6256447,-58.4611155,Flores
105000.0,39.0,,,Palermo
117000.0,75.0,-34.6185262584,-58.4646919784,Caballito
260000.0,79.0,-34.5915663,-58.5068965,Villa Devoto
138000.0,79.0,-34.6101819118,-58.3947372437,Congreso
78000.0,40.0,-34.6036844,-58.3815591,Centro / Microcentro
115000.0,60.0,-34.6186037,-58.44344,Caballito
136000.0,37.0,-34.5817888,-58.449509,Colegiales
95000.0,46.0,-34.598843,-58.415723,Palermo
210000.0,70.0,-34.5686398,-58.4438344,Belgrano
157350.0,55.0,-34.5542242,-58.4678339,Nuñez
85000.0,34.0,-34.5607997,-58.4661541,Villa Urquiza
111742.49,44.0,-34.6213841573,-58.4044539951,San Cristobal
86000.0,35.0,-34.5673743,-58.4727656,Villa Urquiza
185000.0,53.0,-34.590741,-58.416323,Palermo
170000.0,66.0,-34.62784,-58.43231,Caballito
75806.0,35.0,-34.6212158,-58.4035735,San Cristobal
114000.0,55.0,-34.6043364801,-58.3730819646,Almagro
110000.0,60.0,-34.6486593,-58.3755346,Barracas
115000.0,53.0,-34.5698914309,-58.4720665497,Belgrano
60000.0,31.0,-34.60537,-58.443333,Villa del Parque
80000.0,44.0,-34.651143,-58.504233,Mataderos
100000.0,59.0,-34.6020637,-58.411252,Balvanera
58000.0,35.0,-34.627724,-58.4317953,Caballito
330000.0,65.0,-34.5607738,-58.4606282,Belgrano
160000.0,37.0,-34.575966,-58.430007,Palermo
205000.0,66.0,-34.5712553,-58.4810658,Villa Urquiza
105000.0,42.0,-34.6037137392,-58.3815808896,Almagro
61415.0,35.0,-34.6186349,-58.478887,Flores
107000.0,56.0,-34.552165,-58.468723,Belgrano
47543.0,62.0,-34.5413289,-58.473409,Nuñez
155000.0,65.0,-34.570048,-58.450184,Belgrano
129000.0,62.0,-34.5589314,-58.4441875,Belgrano
175000.0,88.0,-34.6236,-58.378645,San Telmo
205000.0,53.0,-34.540447,-58.473573,Nuñez
